OU342972.1:6584468-6584847	OU342972.1:6584468-6584847
OU342962.1:29630010-29630655	OU342962.1:29630010-29630655
OU342965.1:23350497-23350999	OU342965.1:23350497-23350999
OU342966.1:18044993-18045376	OU342966.1:18044993-18045376
OU342966.1:18044993-18045376	OU342969.1:19983297-19983679
OU342966.1:18044993-18045376	OU342982.1:19793903-19794286
OU342966.1:18044993-18045376	OU342977.1:19683859-19684026
JAUPFN010000001.1:5650332-5650506	JAUPFN010000001.1:5650332-5650506
JAUPFN010000001.1:5650332-5650506	JAUPFO010000002.1:42925301-42925475
JAUPFN010000001.1:29425226-29425438	JAUPFN010000001.1:29425226-29425438
JAUPFN010000005.1:1323812-1325924	JAUPFN010000005.1:1323812-1325924
JAUPFN010000005.1:7389326-7389492	JAUPFN010000005.1:7389326-7389492
JAUPFN010000006.1:22181396-22182012	JAUPFN010000006.1:22181396-22182012
JAUPFN010000006.1:22181396-22182012	JAUPFN010000002.1:14649118-14649325
JAUPFN010000006.1:22181396-22182012	JAUPFN010000002.1:20454965-20455172
JAUPFN010000006.1:22181396-22182012	JAUPFN010000005.1:25337447-25337655
JAUPFN010000006.1:22181396-22182012	JAUPFN010000007.1:32174044-32174251
JAUPFN010000006.1:22181396-22182012	JAUPFN010000008.1:1901314-1901519
JAUPFN010000006.1:22181396-22182012	JAUPFN010000008.1:19567166-19567373
JAUPFN010000006.1:22181396-22182012	JAUPFN010000008.1:39648068-39648282
JAUPFN010000006.1:22181396-22182012	JAUPFN010000009.1:2638307-2638514
JAUPFN010000006.1:22181396-22182012	JAUPFN010000009.1:9439322-9439529
JAUPFN010000006.1:22181396-22182012	JAUPFN010000010.1:42984648-42984855
JAUPFN010000006.1:22181396-22182012	JAUPFN010000013.1:30805514-30805721
JAUPFN010000006.1:22181396-22182012	JAUPFN010000014.1:29588295-29588501
JAUPFN010000006.1:22181396-22182012	JAUPFN010000016.1:8279215-8279421
JAUPFN010000006.1:22181396-22182012	JAUPFN010000016.1:10732298-10732505
JAUPFN010000006.1:22181396-22182012	JAUPFN010000016.1:22408359-22408565
JAUPFN010000006.1:22181396-22182012	JAUPFN010000017.1:23325461-23325668
JAUPFN010000006.1:22181396-22182012	JAUPFN010000033.1:725418-725624
JAUPFN010000006.1:22181396-22182012	JAUPFO010000001.1:5744057-5744264
JAUPFN010000006.1:22181396-22182012	JAUPFO010000003.1:28927477-28927684
JAUPFN010000006.1:22181396-22182012	JAUPFO010000005.1:10469292-10469498
JAUPFN010000006.1:22181396-22182012	JAUPFO010000006.1:24639643-24639850
JAUPFN010000006.1:22181396-22182012	JAUPFO010000007.1:3673964-3674171
JAUPFN010000006.1:22181396-22182012	JAUPFO010000007.1:26914018-26914224
JAUPFN010000006.1:22181396-22182012	JAUPFO010000008.1:1719486-1719691
JAUPFN010000006.1:22181396-22182012	JAUPFO010000008.1:3099008-3099215
JAUPFN010000006.1:22181396-22182012	JAUPFO010000008.1:19402882-19403089
JAUPFN010000006.1:22181396-22182012	JAUPFO010000008.1:20962874-20963080
JAUPFN010000006.1:22181396-22182012	JAUPFO010000011.1:21816271-21816478
JAUPFN010000006.1:22181396-22182012	JAUPFO010000016.1:22989879-22990086
JAUPFN010000006.1:22181396-22182012	JAUPFO010000019.1:23171323-23171530
JAUPFN010000006.1:22181396-22182012	JAUPFO010000026.1:5874499-5874705
JAUPFN010000006.1:22181396-22182012	JAUPFO010000028.1:5130609-5130816
JAUPFN010000006.1:22181396-22182012	JAUPFN010000002.1:12842363-12842569
JAUPFN010000006.1:22181396-22182012	JAUPFN010000005.1:2131382-2131590
JAUPFN010000006.1:22181396-22182012	JAUPFN010000006.1:46780368-46780574
JAUPFN010000006.1:22181396-22182012	JAUPFN010000008.1:8634748-8634954
JAUPFN010000006.1:22181396-22182012	JAUPFN010000010.1:16672058-16672264
JAUPFN010000006.1:22181396-22182012	JAUPFN010000012.1:1918512-1918718
JAUPFN010000006.1:22181396-22182012	JAUPFN010000012.1:25054637-25054844
JAUPFN010000006.1:22181396-22182012	JAUPFN010000017.1:19740385-19740592
JAUPFN010000006.1:22181396-22182012	JAUPFN010000022.1:5094889-5095096
JAUPFN010000006.1:22181396-22182012	JAUPFN010000024.1:15683654-15683861
JAUPFN010000006.1:22181396-22182012	JAUPFN010000026.1:18257801-18258008
JAUPFN010000006.1:22181396-22182012	JAUPFO010000005.1:31517083-31517290
JAUPFN010000006.1:22181396-22182012	JAUPFO010000006.1:38989703-38989910
JAUPFN010000006.1:22181396-22182012	JAUPFO010000007.1:498437-498644
JAUPFN010000006.1:22181396-22182012	JAUPFO010000007.1:4584139-4584345
JAUPFN010000006.1:22181396-22182012	JAUPFO010000007.1:39606144-39606351
JAUPFN010000006.1:22181396-22182012	JAUPFO010000008.1:30365261-30365467
JAUPFN010000006.1:22181396-22182012	JAUPFO010000009.1:39853380-39853587
JAUPFN010000006.1:22181396-22182012	JAUPFO010000010.1:29036387-29036593
JAUPFN010000006.1:22181396-22182012	JAUPFO010000011.1:540867-541073
JAUPFN010000006.1:22181396-22182012	JAUPFO010000013.1:14759206-14759413
JAUPFN010000006.1:22181396-22182012	JAUPFO010000014.1:29465880-29466086
JAUPFN010000006.1:22181396-22182012	JAUPFO010000015.1:9016217-9016423
JAUPFN010000006.1:22181396-22182012	JAUPFO010000016.1:6201934-6202141
JAUPFN010000006.1:22181396-22182012	JAUPFO010000017.1:7827427-7827633
JAUPFN010000006.1:22181396-22182012	JAUPFO010000017.1:20764883-20765090
JAUPFN010000006.1:22181396-22182012	JAUPFO010000027.1:6105702-6105908
JAUPFN010000006.1:22181396-22182012	JAUPFN010000003.1:13100525-13100737
JAUPFN010000008.1:21143767-21143974	JAUPFN010000008.1:21143767-21143974
JAUPFN010000012.1:11552902-11553215	JAUPFN010000012.1:11552902-11553215
JAUPFN010000012.1:11552902-11553215	JAUPFO010000011.1:27837714-27838027
JAUPFN010000016.1:29637579-29637755	JAUPFN010000016.1:29637579-29637755
JAUPFN010000019.1:20860232-20861006	JAUPFN010000019.1:20860232-20861006
JAUPFN010000019.1:20860232-20861006	JAUPFO010000018.1:15020995-15021769
JAUPFN010000020.1:64419-64755	JAUPFN010000020.1:64419-64755
JAUPFN010000020.1:64419-64755	JAUPFO010000019.1:160912-161248
JAUPFN010000021.1:3783421-3783634	JAUPFN010000021.1:3783421-3783634
OU342984.1:12090417-12090902	OU342984.1:12090417-12090902
OU342987.1:1001709-1002089	OU342987.1:1001709-1002089
OU342987.1:1001709-1002089	OU342960.1:23722050-23722280
OU342987.1:1001709-1002089	OU342961.1:25950059-25950438
OU342987.1:1001709-1002089	OU342963.1:24408021-24408252
OU342987.1:1001709-1002089	OU342965.1:24755477-24755706
OU342987.1:1001709-1002089	OU342965.1:27802874-27803253
OU342987.1:1001709-1002089	OU342966.1:9753787-9754165
OU342987.1:1001709-1002089	OU342966.1:17616011-17616242
OU342987.1:1001709-1002089	OU342966.1:21438944-21439174
OU342987.1:1001709-1002089	OU342968.1:13381502-13381731
OU342987.1:1001709-1002089	OU342968.1:16100117-16100346
OU342987.1:1001709-1002089	OU342968.1:20544943-20545172
OU342987.1:1001709-1002089	OU342969.1:13734624-13734853
OU342987.1:1001709-1002089	OU342971.1:10503667-10504045
OU342987.1:1001709-1002089	OU342979.1:15142673-15142902
OU342987.1:1001709-1002089	OU342983.1:14926529-14926907
OU342987.1:1001709-1002089	OU342988.1:8093514-8093892
OU342987.1:1001709-1002089	OU342960.1:33409109-33409338
OU342987.1:1001709-1002089	OU342961.1:26156708-26156937
OU342987.1:1001709-1002089	OU342962.1:19037474-19037852
OU342987.1:1001709-1002089	OU342964.1:24811020-24811249
OU342987.1:1001709-1002089	OU342974.1:23822225-23822603
OU342987.1:1001709-1002089	OU342975.1:20940190-20940568
OU342987.1:1001709-1002089	OU342975.1:24720749-24721127
OU342987.1:1001709-1002089	OU342976.1:11029402-11029632
OU342987.1:1001709-1002089	OU342976.1:15501786-15502009
OU342987.1:1001709-1002089	OU342977.1:21866394-21866773
OU342987.1:1001709-1002089	OU342980.1:19619766-19619995
OU342987.1:1001709-1002089	OU342984.1:7152748-7152977
OU342987.1:1001709-1002089	OU342985.1:11866005-11866383
OU342987.1:1001709-1002089	OU342985.1:12515464-12515693
OU342987.1:1001709-1002089	OU342987.1:10715690-10715919
OU342987.1:1001709-1002089	OU342989.1:8956531-8956909
OU426948.1:20363821-20364825	OU426948.1:20363821-20364825
OU426948.1:20363821-20364825	OU426948.1:20384017-20385021
OU426948.1:20363821-20364825	OU342961.1:28822363-28823359
OU426948.1:20363821-20364825	OU342966.1:17118920-17119560
OU426948.1:20363821-20364825	OU342967.1:4926388-4927382
OU426948.1:20363821-20364825	OU342968.1:22135390-22136384
OU426948.1:20363821-20364825	OU342973.1:13229274-13230268
OU426948.1:20363821-20364825	OU342963.1:13658006-13659000
OU426948.1:20363821-20364825	OU342970.1:16380117-16381110
OU426948.1:20363821-20364825	OU342971.1:8643156-8644150
OU426948.1:20363821-20364825	OU342971.1:24187156-24188149
OU426948.1:20363821-20364825	OU342973.1:18063118-18064112
OU426948.1:20363821-20364825	OU342978.1:15017301-15018295
OU426948.1:20363821-20364825	OU342980.1:14988483-14989477
OU426948.1:20363821-20364825	OU342982.1:13809976-13810617
OU426948.1:20363821-20364825	OU342983.1:17078618-17079612
OU426948.1:20363821-20364825	OZ183576.1:10987596-10988589
OU426948.1:20363821-20364825	CAXWAB010000005.1:13474503-13475496
OU426948.1:20363821-20364825	OZ183561.1:2797911-2798901
OU426948.1:20363821-20364825	OU342979.1:17960363-17961356
OU426948.1:20363821-20364825	OU342972.1:13386700-13387339
OU426948.1:20363821-20364825	OU426947.1:14305444-14306084
OU426948.1:20363821-20364825	CAXWAB010000023.1:11095637-11096629
OU426948.1:20363821-20364825	OU342981.1:21232165-21233156
OU426976.1:3405477-3405979	OU426976.1:3405477-3405979
OU426976.1:3846495-3846948	OU426976.1:3846495-3846948
OU426976.1:3846495-3846948	OZ183575.1:7273325-7273778
OU452180.1:2632447-2633079	OU452180.1:2632447-2633079
OU744301.1:5459394-5459648	OU744301.1:5459394-5459648
OU744302.1:1489024-1489508	OU744302.1:1489024-1489508
OX465260.1:9293729-9294435	OX465260.1:9293729-9294435
OX465260.1:9293729-9294435	OX465268.1:4405848-4406550
OX465260.1:9293729-9294435	OU963899.1:6051471-6051946
OX465260.1:9293729-9294435	OU963913.1:18032841-18033203
OX465260.1:9293729-9294435	RSAL01000530.1:99113-99588
OX465260.1:9293729-9294435	CATLJT010000287.1:346016-346718
OX465260.1:9293729-9294435	OX465252.1:964120-964822
OX465260.1:9293729-9294435	OX465262.1:10228946-10229647
OX465260.1:9293729-9294435	OX465269.1:13411165-13411866
OX465260.1:9293729-9294435	OX465249.1:206521-207224
OX465260.1:9293729-9294435	OX465266.1:12219136-12219837
OX465260.1:9293729-9294435	OX465243.1:30506152-30506853
OX465260.1:9293729-9294435	OX465245.1:20516182-20516884
OX465260.1:9293729-9294435	OX465255.1:13036661-13037362
OX465260.1:9293729-9294435	OX465265.1:15119700-15120401
OX465260.1:9293729-9294435	OX465245.1:22186963-22187664
OX465260.1:9293729-9294435	CATLJT010000015.1:56131-56833
OX465260.1:9293729-9294435	OU963905.1:12970758-12971232
OX465260.1:9293729-9294435	OU963912.1:426481-426955
OX465260.1:9293729-9294435	JAUPFO010000002.1:44551112-44551568
OX465260.1:9293729-9294435	OU963903.1:13482867-13483342
OX465260.1:9293729-9294435	OU963903.1:14717434-14717909
OX465406.1:10988038-10988554	OX465406.1:10988038-10988554
OX467114.1:5796853-5797112	OX467114.1:5796853-5797112
OX577853.1:2293067-2293489	OX577853.1:2293067-2293489
OX596156.1:1661632-1661903	OX596156.1:1661632-1661903
OX637886.1:9426013-9426426	OX637886.1:9426013-9426426
OY039085.1:2328478-2329089	OY039085.1:2328478-2329089
OY039085.1:2328478-2329089	OY039085.1:2435153-2435531
OY041614.1:1493529-1496109	OY041614.1:1493529-1496109
OY720222.1:3243326-3243831	OY720222.1:3243326-3243831
OY720222.1:3243326-3243831	OY720222.1:3248844-3249349
OY720222.1:3243326-3243831	OY720222.1:3254358-3254863
OY720222.1:3243326-3243831	OY720222.1:3272871-3273376
OY735259.1:2728798-2729054	OY735259.1:2728798-2729054
OY856359.1:102680-102879	OY856359.1:102680-102879
OY979447.1:1222103-1222330	OY979447.1:1222103-1222330
OZ182082.1:5384392-5384813	OZ182082.1:5384392-5384813
OZ182908.1:3430351-3431467	OZ182908.1:3430351-3431467
OZ182908.1:3430351-3431467	OY971435.1:13867482-13868598
OZ182908.1:3430351-3431467	OZ182908.1:3435338-3436453
OZ182908.1:3430351-3431467	OY971435.1:13872464-13873579
OZ182908.1:3430351-3431467	OY971435.1:13877446-13878561
OZ182908.1:3430351-3431467	CAXVHK010000039.1:19642236-19642541
OZ183010.1:8738292-8738454	OZ183010.1:8738292-8738454
OZ183010.1:8738292-8738454	CAXVYZ010000080.1:41035592-41035752
OZ183010.1:8738292-8738454	CAXVYZ010000001.1:43721447-43721607
OZ183010.1:8738292-8738454	OZ182998.1:43719961-43720121
OZ183575.1:7339574-7339753	OZ183575.1:7339574-7339753
OZ183575.1:7440902-7441123	OZ183575.1:7440902-7441123
OZ183575.1:7440902-7441123	CAXWAB010000029.1:7407568-7407789
PEHJ01000224.1:1795239-1795565	PEHJ01000224.1:1795239-1795565
RJWF01003926.1:157159-157720	RJWF01003926.1:157159-157720
RJWF01003926.1:157159-157720	CM063448.1:14437518-14438079
RSAL01000005.1:7987459-7987981	RSAL01000005.1:7987459-7987981
RSAL01000128.1:995803-996029	RSAL01000128.1:995803-996029
RSAL01000128.1:995803-996029	OU963901.1:23448416-23448622
RSAL01000128.1:995803-996029	OU963902.1:10671288-10671501
CAXWAB010000028.1:5592641-5593409	CAXWAB010000028.1:5592641-5593409
CAXWAB010000029.1:3856475-3856738	CAXWAB010000029.1:3856475-3856738
CAXWAB010000029.1:3856475-3856738	OU426976.1:6706661-6706922
CM037721.1:10472963-10473433	CM037721.1:10472963-10473433
CM037721.1:10472963-10473433	CM038778.1:13114094-13114409
CM037721.1:10472963-10473433	CM037733.1:12966346-12966661
CM037721.1:10472963-10473433	KZ625021.1:1494104-1494296
CM037721.1:10472963-10473433	OU795001.1:16518655-16518847
CM037721.1:10472963-10473433	OX031018.1:6761394-6761689
CM037721.1:10472963-10473433	CM063641.1:40791482-40791667
CM037721.1:10472963-10473433	CM038786.1:10865645-10865983
CM037721.1:10472963-10473433	CM037741.1:10643960-10644294
CM037734.1:20351088-20351459	CM037734.1:20351088-20351459
CM037734.1:20351088-20351459	CM037741.1:21630901-21631272
CM037734.1:20351088-20351459	CM038786.1:22237531-22237902
CM038787.1:36439562-36439920	CM038787.1:36439562-36439920
CM038787.1:36439562-36439920	SSWZ01000007.1:1504937-1505295
OU342967.1:15049503-15050169	OU342967.1:15049503-15050169
OU342967.1:15049503-15050169	OU342969.1:23098480-23099024
OU342967.1:15049503-15050169	OU342975.1:24899970-24900512
OU342967.1:15049503-15050169	OU342976.1:8135432-8136096
OU342967.1:15049503-15050169	OU342979.1:15350457-15350998
OU342967.1:15049503-15050169	OU342969.1:10358817-10359360
OU342967.1:15049503-15050169	OU342972.1:15918095-15918639
OU342967.1:15049503-15050169	OU342986.1:13573826-13574492
OU342967.1:15049503-15050169	OU342968.1:22026069-22026610
OU342967.1:15049503-15050169	OU342968.1:22073402-22073943
OU342967.1:15049503-15050169	OU342970.1:17074913-17075443
OU342967.1:15049503-15050169	OU342972.1:13495475-13495965
OU342969.1:8192651-8193338	OU342969.1:8192651-8193338
OU342969.1:8192651-8193338	OU342961.1:25123930-25124615
OU342969.1:8192651-8193338	OU342961.1:30501712-30502396
OU342969.1:8192651-8193338	OU342961.1:19405470-19406149
OU342969.1:8192651-8193338	OU342962.1:29787628-29788313
OU342969.1:8192651-8193338	OU342975.1:22054038-22054723
OU342969.1:8192651-8193338	OU342975.1:24948506-24949185
OU342969.1:8192651-8193338	OU342985.1:16281224-16281909
OU342969.1:8192651-8193338	OY735270.1:8595636-8596321
OU342969.1:8192651-8193338	OU342972.1:18609763-18610440
OU342969.1:8192651-8193338	OZ172872.1:13264438-13265113
OU342972.1:13482792-13483297	OU342972.1:13482792-13483297
OU342974.1:13274281-13275390	OU342974.1:13274281-13275390
OU342974.1:13274281-13275390	OU342960.1:32309333-32310250
OU342974.1:13274281-13275390	OU342962.1:24158673-24159590
OU342974.1:13274281-13275390	OU342962.1:25026300-25027218
OU342974.1:13274281-13275390	OU342962.1:27441002-27441919
OU342974.1:13274281-13275390	OU342963.1:6658593-6659512
OU342974.1:13274281-13275390	OU342963.1:9586614-9587531
OU342974.1:13274281-13275390	OU342963.1:9617025-9617943
OU342974.1:13274281-13275390	OU342963.1:26264032-26264950
OU342974.1:13274281-13275390	OU342964.1:11083369-11084287
OU342974.1:13274281-13275390	OU342964.1:19268892-19269810
OU342974.1:13274281-13275390	OU342964.1:19311912-19312830
OU342974.1:13274281-13275390	OU342964.1:21039999-21040916
OU342974.1:13274281-13275390	OU342964.1:22416372-22417289
OU342974.1:13274281-13275390	OU342964.1:23618482-23619399
OU342974.1:13274281-13275390	OU342964.1:23705674-23706591
OU342974.1:13274281-13275390	OU342964.1:24991078-24991996
OU342974.1:13274281-13275390	OU342965.1:14456982-14457899
OU342974.1:13274281-13275390	OU342965.1:18907940-18908858
OU342974.1:13274281-13275390	OU342965.1:23635838-23636756
OU342974.1:13274281-13275390	OU342965.1:24172291-24173208
OU342974.1:13274281-13275390	OU342966.1:5641138-5642056
OU342974.1:13274281-13275390	OU342966.1:22029071-22029989
OU342974.1:13274281-13275390	OU342967.1:12526422-12527340
OU342974.1:13274281-13275390	OU342967.1:13994717-13995636
OU342974.1:13274281-13275390	OU342967.1:21685978-21686896
OU342974.1:13274281-13275390	OU342968.1:14101112-14102030
OU342974.1:13274281-13275390	OU342969.1:10658373-10659290
OU342974.1:13274281-13275390	OU342970.1:13608833-13609750
OU342974.1:13274281-13275390	OU342970.1:21271288-21272206
OU342974.1:13274281-13275390	OU342970.1:22484832-22485749
OU342974.1:13274281-13275390	OU342970.1:23631961-23632878
OU342974.1:13274281-13275390	OU342971.1:4742485-4743282
OU342974.1:13274281-13275390	OU342971.1:4864458-4865375
OU342974.1:13274281-13275390	OU342971.1:7503875-7504793
OU342974.1:13274281-13275390	OU342971.1:19365903-19366822
OU342974.1:13274281-13275390	OU342971.1:23892410-23893329
OU342974.1:13274281-13275390	OU342972.1:10686503-10687301
OU342974.1:13274281-13275390	OU342972.1:10902029-10902946
OU342974.1:13274281-13275390	OU342972.1:24639941-24640860
OU342974.1:13274281-13275390	OU342973.1:5371811-5372728
OU342974.1:13274281-13275390	OU342974.1:6796649-6797446
OU342974.1:13274281-13275390	OU342974.1:18947362-18948279
OU342974.1:13274281-13275390	OU342975.1:10837014-10837932
OU342974.1:13274281-13275390	OU342975.1:11389357-11390274
OU342974.1:13274281-13275390	OU342975.1:15232966-15233894
OU342974.1:13274281-13275390	OU342975.1:16954443-16955361
OU342974.1:13274281-13275390	OU342976.1:7048583-7049500
OU342974.1:13274281-13275390	OU342976.1:10245862-10246779
OU342974.1:13274281-13275390	OU342976.1:21624822-21625739
OU342974.1:13274281-13275390	OU342977.1:14880119-14881037
OU342974.1:13274281-13275390	OU342977.1:18272501-18273298
OU342974.1:13274281-13275390	OU342978.1:14951403-14952321
OU342974.1:13274281-13275390	OU342979.1:11849887-11850805
OU342974.1:13274281-13275390	OU342979.1:15137941-15138849
OU342974.1:13274281-13275390	OU342980.1:10593972-10594890
OU342974.1:13274281-13275390	OU342980.1:13354814-13355731
OU342974.1:13274281-13275390	OU342980.1:16699684-16700602
OU342974.1:13274281-13275390	OU342980.1:19176366-19177163
OU342974.1:13274281-13275390	OU342982.1:14319537-14320455
OU342974.1:13274281-13275390	OU342982.1:17385915-17386832
OU342974.1:13274281-13275390	OU342982.1:20490253-20491170
OU342974.1:13274281-13275390	OU342983.1:11821528-11822446
OU342974.1:13274281-13275390	OU342983.1:13690652-13691570
OU342974.1:13274281-13275390	OU342985.1:3119559-3120478
OU342974.1:13274281-13275390	OU342985.1:15527604-15528521
OU342974.1:13274281-13275390	OU342986.1:11008334-11009131
OU342974.1:13274281-13275390	OU342986.1:11540871-11541789
OU342974.1:13274281-13275390	OU342987.1:3973771-3974689
OU342974.1:13274281-13275390	OU342961.1:18230699-18231617
OU342974.1:13274281-13275390	OU342961.1:27540187-27541105
OU342974.1:13274281-13275390	OU342962.1:7559302-7560219
OU342974.1:13274281-13275390	OU342962.1:8320597-8321514
OU342974.1:13274281-13275390	OU342962.1:9386699-9387617
OU342974.1:13274281-13275390	OU342962.1:16119178-16120097
OU342974.1:13274281-13275390	OU342962.1:26523448-26524366
OU342974.1:13274281-13275390	OU342963.1:11281882-11282678
OU342974.1:13274281-13275390	OU342963.1:11979926-11980844
OU342974.1:13274281-13275390	OU342963.1:19139867-19140785
OU342974.1:13274281-13275390	OU342963.1:22003810-22004747
OU342974.1:13274281-13275390	OU342964.1:16129482-16130399
OU342974.1:13274281-13275390	OU342964.1:17854000-17854918
OU342974.1:13274281-13275390	OU342964.1:20664514-20665431
OU342974.1:13274281-13275390	OU342965.1:21633265-21634183
OU342974.1:13274281-13275390	OU342965.1:22006877-22007798
OU342974.1:13274281-13275390	OU342965.1:25478713-25479630
OU342974.1:13274281-13275390	OU342966.1:6449860-6450778
OU342974.1:13274281-13275390	OU342966.1:22171304-22172222
OU342974.1:13274281-13275390	OU342966.1:22459636-22460554
OU342974.1:13274281-13275390	OU342966.1:22731579-22732496
OU342974.1:13274281-13275390	OU342967.1:7977543-7978458
OU342974.1:13274281-13275390	OU342967.1:12610440-12611357
OU342974.1:13274281-13275390	OU342967.1:13964599-13965517
OU342974.1:13274281-13275390	OU342968.1:9096110-9097028
OU342974.1:13274281-13275390	OU342968.1:22369785-22370705
OU342974.1:13274281-13275390	OU342968.1:23416300-23417219
OU342974.1:13274281-13275390	OU342969.1:8521528-8522445
OU342974.1:13274281-13275390	OU342969.1:18807276-18808193
OU342974.1:13274281-13275390	OU342969.1:19920480-19921398
OU342974.1:13274281-13275390	OU342969.1:21832243-21833046
OU342974.1:13274281-13275390	OU342969.1:24479292-24480210
OU342974.1:13274281-13275390	OU342970.1:9557325-9558241
OU342974.1:13274281-13275390	OU342971.1:7765397-7766315
OU342974.1:13274281-13275390	OU342971.1:22692183-22693101
OU342974.1:13274281-13275390	OU342972.1:5557072-5557990
OU342974.1:13274281-13275390	OU342972.1:8236838-8237756
OU342974.1:13274281-13275390	OU342972.1:10973527-10974444
OU342974.1:13274281-13275390	OU342972.1:14887279-14888198
OU342974.1:13274281-13275390	OU342972.1:21473455-21474373
OU342974.1:13274281-13275390	OU342973.1:10716959-10717876
OU342974.1:13274281-13275390	OU342973.1:18690897-18691816
OU342974.1:13274281-13275390	OU342973.1:23319097-23320014
OU342974.1:13274281-13275390	OU342973.1:24670355-24671273
OU342974.1:13274281-13275390	OU342974.1:7879018-7879936
OU342974.1:13274281-13275390	OU342974.1:14980860-14981778
OU342974.1:13274281-13275390	OU342974.1:20307059-20307977
OU342974.1:13274281-13275390	OU342974.1:23505676-23506594
OU342974.1:13274281-13275390	OU342975.1:11225918-11226836
OU342974.1:13274281-13275390	OU342975.1:11957309-11958227
OU342974.1:13274281-13275390	OU342975.1:18800287-18801204
OU342974.1:13274281-13275390	OU342975.1:24578069-24578987
OU342974.1:13274281-13275390	OU342975.1:24705524-24706441
OU342974.1:13274281-13275390	OU342976.1:8474013-8474930
OU342974.1:13274281-13275390	OU342976.1:15004795-15005714
OU342974.1:13274281-13275390	OU342976.1:17344783-17345702
OU342974.1:13274281-13275390	OU342976.1:21545161-21546078
OU342974.1:13274281-13275390	OU342977.1:5815809-5816606
OU342974.1:13274281-13275390	OU342977.1:19144482-19145399
OU342974.1:13274281-13275390	OU342978.1:8791887-8792819
OU342974.1:13274281-13275390	OU342978.1:10467581-10468499
OU342974.1:13274281-13275390	OU342978.1:18190514-18191433
OU342974.1:13274281-13275390	OU342979.1:4005117-4006034
OU342974.1:13274281-13275390	OU342979.1:15294349-15295268
OU342974.1:13274281-13275390	OU342979.1:21706140-21707058
OU342974.1:13274281-13275390	OU342979.1:21934051-21934969
OU342974.1:13274281-13275390	OU342980.1:18435828-18436745
OU342974.1:13274281-13275390	OU342981.1:15795468-15796385
OU342974.1:13274281-13275390	OU342982.1:15197232-15198150
OU342974.1:13274281-13275390	OU342982.1:16632937-16633855
OU342974.1:13274281-13275390	OU342987.1:8887880-8888797
OU342974.1:13274281-13275390	OU342988.1:8647425-8648343
OU342974.1:13274281-13275390	OZ172872.1:4124013-4124931
OU342974.1:13274281-13275390	OU342961.1:17612788-17613710
OU342974.1:13274281-13275390	OU342961.1:25913308-25914228
OU342974.1:13274281-13275390	OU342961.1:26298032-26298952
OU342974.1:13274281-13275390	OU342961.1:28764117-28765035
OU342974.1:13274281-13275390	OU342974.1:24471877-24472783
OU342974.1:13274281-13275390	OU342964.1:27253916-27254839
OU342974.1:13274281-13275390	OU342963.1:20018142-20018944
OU342974.1:13274281-13275390	OU342965.1:17728021-17728926
OU342974.1:13274281-13275390	OU342967.1:17260653-17261577
OU342974.1:13274281-13275390	OU342976.1:5837866-5838788
OU342974.1:13274281-13275390	OU342976.1:8500628-8501550
OU342974.1:13274281-13275390	OU342960.1:46272284-46273207
OU342974.1:13274281-13275390	OU342963.1:19486448-19487249
OU342974.1:13274281-13275390	OU342964.1:9346017-9346940
OU342974.1:13274281-13275390	OU342967.1:15143737-15144660
OU342974.1:13274281-13275390	OU342977.1:21047765-21048688
OU342974.1:13274281-13275390	OU342978.1:15265861-15266784
OU342974.1:13274281-13275390	OU342982.1:14018979-14019902
OU342974.1:13274281-13275390	OU342967.1:18348755-18349676
OU342974.1:13274281-13275390	OU342967.1:22208433-22209352
OU342974.1:13274281-13275390	OU342968.1:9728206-9729125
OU342974.1:13274281-13275390	OU342973.1:13125145-13126064
OU342974.1:13274281-13275390	OU342968.1:18440371-18441288
OU342974.1:13274281-13275390	OU342970.1:16351107-16352021
OU342974.1:13274281-13275390	OU342970.1:23814157-23815080
OU342974.1:13274281-13275390	OU342961.1:26556102-26556881
OU342974.1:13274281-13275390	OU342972.1:5642803-5643721
OU342974.1:13274281-13275390	OU342972.1:15766833-15767753
OU342974.1:13274281-13275390	OU342972.1:20184077-20185007
OU342974.1:13274281-13275390	OU342961.1:7549896-7550514
OU342974.1:13274281-13275390	OU342963.1:13876766-13877687
OU342974.1:13274281-13275390	OU342964.1:19247685-19248605
OU342974.1:13274281-13275390	OU342971.1:20294636-20295555
OU342974.1:13274281-13275390	OU342976.1:21600105-21601025
OU342974.1:13274281-13275390	OU342979.1:8855450-8856369
OU342974.1:13274281-13275390	OU342983.1:12825607-12826526
OU342974.1:13274281-13275390	OU342989.1:10145453-10146372
OU342974.1:13274281-13275390	OU342969.1:12898850-12899770
OU342974.1:13274281-13275390	OU342970.1:11200967-11201888
OU342974.1:13274281-13275390	OU342974.1:15594031-15594947
OU342974.1:13274281-13275390	OU342976.1:19617656-19618461
OU342974.1:13274281-13275390	OU342976.1:21834940-21835629
OU342974.1:13274281-13275390	OU342978.1:13700213-13701089
OU342974.1:13274281-13275390	OU342980.1:16382013-16382932
OU342974.1:13274281-13275390	OU342981.1:19031707-19032627
OU342974.1:13274281-13275390	OU342982.1:11847874-11848786
OU342974.1:13274281-13275390	OU342983.1:15486927-15487845
OU342974.1:13274281-13275390	JTDY01003364.1:46387-47184
OU342974.1:13274281-13275390	OW052226.1:43684106-43684903
OU342974.1:13274281-13275390	OU342962.1:20741047-20741972
OU342974.1:13274281-13275390	OU342962.1:24775591-24776513
