LR990046.1:17392347-17392724	LR990046.1:17392347-17392724
OW203991.1:10934814-10937524	OW203987.1:10547545-10548453
OW203992.1:5182573-5182938	OW203992.1:5182573-5182938
OW203992.1:26065303-26065731	OW203992.1:26065303-26065731
OW203992.1:26065303-26065731	OU342965.1:12095654-12095831
OW203992.1:26065303-26065731	OU342962.1:30771869-30772046
OW203992.1:26065303-26065731	OU342965.1:6544718-6544930
OW203992.1:26065303-26065731	OW203998.1:16946899-16947270
OW203992.1:26065303-26065731	OX419599.1:11393155-11393335
OW203993.1:6894115-6894473	OW203993.1:6894115-6894473
OW203997.1:18817430-18817704	OW203997.1:18817430-18817704
OX038886.1:5353118-5353711	OX038886.1:5353118-5353711
OX101778.1:2954401-2955006	OX101778.1:2954401-2955006
OX336354.1:3391650-3392034	OX336354.1:3391650-3392034
OX371198.1:11274869-11275755	OX371198.1:11274869-11275755
OX421330.1:4587072-4587286	OX421330.1:4587072-4587286
OX421482.1:6909631-6909896	OX421482.1:6909631-6909896
OX465243.1:30635770-30635994	OX465243.1:30635770-30635994
OX465244.1:9694137-9694397	OX465244.1:9694137-9694397
OX465244.1:11913846-11914048	OX465244.1:11913846-11914048
OZ008340.1:11888920-11889339	OZ008340.1:11888920-11889339
OZ008359.1:4788671-4788981	OZ008359.1:4788671-4788981
OZ008365.1:7285421-7287080	OZ008365.1:7285421-7287080
OZ060559.1:53612577-53612744	OZ060559.1:53612577-53612744
OZ060655.1:19546609-19547337	OZ060655.1:19546609-19547337
OZ073196.1:36025364-36025547	OZ073196.1:36025364-36025547
OZ073202.1:22903757-22904005	OZ073202.1:22903757-22904005
OZ073206.1:3771656-3771927	OZ073206.1:3771656-3771927
OZ073206.1:3771656-3771927	CAXLBV010000011.1:17124534-17124805
OZ076693.1:31708915-31709450	OZ076693.1:31708915-31709450
OZ076693.1:31708915-31709450	OZ076693.1:32604950-32605348
OZ076693.1:32754266-32754516	OZ076693.1:32754266-32754516
OZ076693.1:32754266-32754516	CAXLOH010000008.1:3216315-3216565
OZ076696.1:10921103-10921505	OZ076696.1:10921103-10921505
OZ172872.1:3980453-3980915	OZ172872.1:3980453-3980915
OZ172875.1:16497215-16498156	OZ172875.1:16497215-16498156
OZ173969.1:10534345-10534677	OZ173969.1:10534345-10534677
OZ177520.1:28281382-28281574	OZ177520.1:28281382-28281574
OZ177523.1:3933421-3934498	OZ177523.1:3933421-3934498
OZ177540.1:5051878-5052224	OZ177540.1:5051878-5052224
JAUPGA010000023.1:10136599-10137053	JAUPGA010000023.1:10136599-10137053
JAWQUS010000008.1:17421812-17422111	JAWQUS010000008.1:17421812-17422111
JAWQUS010000011.1:61701-62416	JAWQUS010000011.1:61701-62416
JAWQUS010000016.1:17500365-17501152	JAWQUS010000016.1:17500365-17501152
JAXGGP010000001.1:11161367-11161612	JAXGGP010000001.1:11161367-11161612
LR990039.1:13558355-13560226	LR990039.1:13558355-13560226
LR990047.1:17415347-17415721	LR990047.1:17415347-17415721
LR990052.1:203857-204384	LR990052.1:203857-204384
LR990052.1:203857-204384	LR990040.1:3352119-3352618
LR990052.1:203857-204384	LR990053.1:13397220-13397721
LR990052.1:203857-204384	OU026121.1:19578803-19579302
LR990052.1:203857-204384	OU026125.1:984644-985115
LR990052.1:203857-204384	OU026125.1:993075-993479
LR990052.1:203857-204384	OU026134.1:802064-802563
LR990052.1:203857-204384	OU026137.1:9495354-9495808
LR990052.1:203857-204384	OU026141.1:3133406-3133904
LR990052.1:203857-204384	OU026142.1:179512-180012
LR990052.1:203857-204384	OW203986.1:5985102-5985601
LR990052.1:203857-204384	LR990047.1:9093668-9093899
LR990052.1:203857-204384	LR990052.1:352881-353285
LR990052.1:203857-204384	CAJSME010000001.1:1233516-1234015
LR990052.1:203857-204384	LR990061.1:7188871-7189376
LR990052.1:203857-204384	OU026115.1:1061196-1061692
LR990052.1:203857-204384	OU026128.1:17402689-17403184
LR990052.1:203857-204384	OU026134.1:2306611-2307117
LR990052.1:203857-204384	OU026132.1:6326447-6326920
LR990052.1:203857-204384	OU026135.1:14302245-14302738
LR990052.1:203857-204384	OX419669.1:3612152-3612627
LR990057.1:9872795-9875490	LR990057.1:9872795-9875490
LR990057.1:12703979-12704698	LR990057.1:12703979-12704698
LR990064.1:9644218-9644472	LR990064.1:9644218-9644472
LR990067.1:397329-397540	LR990067.1:397329-397540
LR990567.2:2048310-2050913	LR990567.2:2048310-2050913
LR990567.2:2048310-2050913	OZ060645.1:22508835-22510663
LR990586.1:1986539-1986731	LR990586.1:1986539-1986731
LR990586.1:1986539-1986731	LWME01000633.1:101282-101474
LR991027.1:11791018-11791179	LR991027.1:11791018-11791179
LR999947.1:1162878-1164770	LR999947.1:1162878-1164770
NJDC01002275.1:23890-25069	NJDC01002275.1:23890-25069
NJDC01004936.1:259568-260794	NJDC01004936.1:259568-260794
NJDD01000096.1:675711-675918	NJDD01000096.1:675711-675918
NJDD01001562.1:337541-338444	NJDD01001562.1:337541-338444
OU015654.1:11451696-11451915	OU015654.1:11451696-11451915
OU026118.1:17572215-17573097	OU026118.1:17572215-17573097
OU026119.1:8965714-8966175	OU026119.1:8965714-8966175
OU026119.1:8965714-8966175	OU026119.1:8170050-8170510
OU026124.1:3337960-3338340	OU026124.1:3337960-3338340
OU026124.1:3337960-3338340	LR990041.1:3901386-3901758
OU026124.1:3337960-3338340	LR990047.1:3509185-3509541
OU026124.1:3337960-3338340	OU026118.1:4585198-4585566
OU026124.1:3337960-3338340	OU026127.1:9890250-9890617
OU026124.1:3337960-3338340	OU026130.1:3571453-3571820
OU026124.1:3337960-3338340	OU026132.1:1679300-1679668
OU026124.1:3337960-3338340	OU026132.1:3444938-3445306
OU026124.1:3337960-3338340	OU026139.1:7633170-7633542
OU026124.1:3337960-3338340	OU026140.1:4642127-4642489
OU026124.1:3337960-3338340	LR990040.1:2594991-2595359
OU026124.1:3337960-3338340	LR990045.1:368350-368598
OU026124.1:3337960-3338340	LR990045.1:10819077-10819433
OU026124.1:3337960-3338340	LR990052.1:209568-209935
OU026124.1:3337960-3338340	OU026115.1:1081516-1081890
OU026124.1:3337960-3338340	OU026125.1:986986-987339
OU026124.1:3337960-3338340	OU026125.1:997619-997972
OU026124.1:3337960-3338340	OU026125.1:15819381-15819748
OU026124.1:3337960-3338340	OU026126.1:11576266-11576634
OU026124.1:3337960-3338340	OU026134.1:804205-804563
OU026124.1:3337960-3338340	LR990047.1:9219873-9220247
OU026124.1:3337960-3338340	LR990039.1:35411391-35411761
OU026124.1:3337960-3338340	LR990047.1:9091554-9091922
OU026124.1:3337960-3338340	LR990047.1:9102909-9103278
OU026124.1:3337960-3338340	LR990039.1:35413301-35413671
OU026124.1:3337960-3338340	LR990067.1:9003314-9003681
OU026124.1:3337960-3338340	OU026120.1:12492145-12492513
OU026124.1:3337960-3338340	OU026135.1:14300469-14300833
OU026124.1:3337960-3338340	LR990040.1:3354229-3354604
OU026124.1:3337960-3338340	OX419669.1:3619427-3619800
OU026124.1:3337960-3338340	OX419665.1:516635-517002
OU026124.1:3337960-3338340	LR990052.1:350958-351306
OU026125.1:982772-983148	OU026125.1:982772-983148
OU026126.1:1865975-1866581	OU026126.1:1865975-1866581
OU342882.1:7722231-7722838	OU342882.1:7722231-7722838
OU342882.1:7722231-7722838	OZ183575.1:3686518-3686798
OU342969.1:9256126-9260308	OU342969.1:9256126-9260308
OU342969.1:9256126-9260308	OZ183574.1:7650479-7651294
OU342969.1:9256126-9260308	OU342968.1:3494505-3498655
OU342969.1:9256126-9260308	OU342968.1:3566991-3571111
OU342969.1:9256126-9260308	OU342968.1:3642632-3646784
OU342969.1:9256126-9260308	CAXWAB010000013.1:8685110-8688237
OU342969.1:9256126-9260308	OU342964.1:3734622-3738755
OU342969.1:9256126-9260308	OU342967.1:4922216-4926264
OU342969.1:9256126-9260308	OU342968.1:5770279-5774314
OU342969.1:9256126-9260308	OU342973.1:15402794-15406840
OU342969.1:9256126-9260308	OU342985.1:16356757-16360801
OU342969.1:9256126-9260308	OU342984.1:13283371-13287414
OU342969.1:9256126-9260308	OX465265.1:7854889-7858916
OU342969.1:9256126-9260308	OZ183576.1:10988718-10992764
OU342969.1:9256126-9260308	CAXWAB010000005.1:13475565-13479609
OU342969.1:9256126-9260308	OU342984.1:19632856-19637011
OU342969.1:9256126-9260308	OU342973.1:2654637-2657245
OU342969.1:9256126-9260308	CAXWAB010000023.1:11096704-11100877
OU342969.1:9256126-9260308	OU342964.1:1257666-1257938
OU342969.1:9256126-9260308	OX371209.1:15735484-15736915
OU342969.1:9256126-9260308	OX371209.1:15706815-15708171
OU342969.1:9256126-9260308	OX371209.1:15713492-15714848
OU342969.1:9256126-9260308	OX371209.1:15716830-15718186
OU342969.1:9256126-9260308	OX371209.1:15720168-15721524
OU342969.1:9256126-9260308	OX371209.1:15723506-15724862
OU342969.1:9256126-9260308	OX371209.1:15726844-15728200
OU342969.1:9256126-9260308	OX371209.1:15730181-15731537
OU342969.1:9256126-9260308	OX371209.1:15733519-15734875
OU342969.1:9256126-9260308	OX371209.1:15737524-15738955
OU342969.1:9256126-9260308	OX371209.1:15739564-15740995
OU342969.1:9256126-9260308	OX371209.1:15741604-15743035
OU342969.1:9256126-9260308	OX371209.1:15743658-15745087
OU342969.1:9256126-9260308	OX371209.1:15745696-15747127
OU342969.1:9256126-9260308	OX371209.1:15747736-15749167
OU342969.1:9256126-9260308	OX371209.1:15749776-15751207
OU342969.1:9256126-9260308	OX371209.1:15751816-15753247
OU342969.1:9256126-9260308	OX371209.1:15710153-15711473
OU342972.1:13469495-13469963	OU342972.1:13469495-13469963
OU342972.1:25305112-25305572	OU342972.1:25305112-25305572
OU342974.1:25423820-25425874	OU342974.1:25423820-25425874
OU342974.1:25423820-25425874	OU342961.1:9004542-9005940
OU342974.1:25423820-25425874	OU342972.1:10680734-10682721
OU342974.1:25423820-25425874	OU342974.1:27684053-27685646
OU342974.1:25423820-25425874	OU342984.1:6008998-6010624
OU342974.1:25423820-25425874	OU342985.1:20185560-20187545
OU342974.1:25423820-25425874	OY735259.1:11468632-11470424
OU342974.1:25423820-25425874	OU342962.1:26526386-26528426
OU342974.1:25423820-25425874	OU342968.1:23417789-23419145
OU342974.1:25423820-25425874	OU342969.1:1048871-1050907
OU342974.1:25423820-25425874	OU342979.1:2116215-2118253
OU342974.1:25423820-25425874	OU342982.1:21794640-21796212
OU342974.1:25423820-25425874	OU342983.1:3151622-3153611
OU342974.1:25423820-25425874	OU342987.1:8948971-8951005
DWQP01000230.1:510-1171	DWQP01000230.1:510-1171
DWTH01000095.1:898-1128	DWTH01000095.1:898-1128
DWTK01000248.1:4828-5758	DWTK01000248.1:4828-5758
FR989962.1:1605042-1605209	FR989962.1:1605042-1605209
FR989966.1:10403923-10404275	FR989966.1:10403923-10404275
FR990042.1:44550101-44550502	FR990042.1:44550101-44550502
FR990056.1:614963-615325	FR990056.1:614963-615325
FR990114.1:2710143-2710407	FR990114.1:2710143-2710407
FR997698.1:8811431-8812143	FR997698.1:8811431-8812143
FR997807.1:16911008-16911278	FR997807.1:16911008-16911278
HG992176.1:8787541-8787835	HG992176.1:8787541-8787835
HG992189.1:3783656-3783927	HG992189.1:3783656-3783927
HG992202.1:889044-889321	HG992202.1:889044-889321
HG992209.1:7932156-7932493	HG992209.1:7932156-7932493
HG992209.1:7932156-7932493	KL581288.1:11401-11737
HG992244.1:8834537-8834863	HG992244.1:8834537-8834863
HG993140.1:10000963-10001804	HG993140.1:10000963-10001804
HG993140.1:10000963-10001804	HG993144.1:6414216-6414818
HG993153.1:5607994-5608482	HG993153.1:5607994-5608482
HG993155.1:8515898-8516745	HG993155.1:8515898-8516745
HG993184.1:5000187-5000418	HG993184.1:5000187-5000418
HG993184.1:5000187-5000418	FR997716.1:5804349-5804580
HG995290.1:13289716-13290196	HG995290.1:13289716-13290196
HG995290.1:13289716-13290196	HG995290.1:13360989-13361468
JAAMXH010000035.1:1891161-1892244	JAAMXH010000035.1:1891161-1892244
JAEVLZ010001719.1:104063-104706	JAEVLZ010001719.1:104063-104706
JAEVLZ010001719.1:104063-104706	RJWF01003926.1:151801-152444
JAEVLZ010001719.1:104063-104706	CM063448.1:14432144-14432775
JAFEKT020003651.1:55269-55830	JAFEKT020003651.1:55269-55830
JALPQI010006371.1:43508-43926	JALPQI010006371.1:43508-43926
JALPQI010006371.1:43508-43926	JALPQI010012719.1:26544-26962
JALPQI010010984.1:19048-19538	JALPQI010010984.1:19048-19538
JALPQI010026899.1:14464-15069	JALPQI010026899.1:14464-15069
JARPMR010000021.1:16920325-16921170	JARPMR010000021.1:16920325-16921170
JARWMB010000025.1:2659086-2659876	JARWMB010000025.1:2659086-2659876
JARWMB010000025.1:2659086-2659876	JARWMC010000022.1:2602692-2603482
JASMSR010000005.1:41911015-41911471	JASMSR010000005.1:41911015-41911471
JASMSR010000282.1:13948-14328	JASMSR010000282.1:13948-14328
JASMSR010000282.1:13948-14328	JASMSR010000284.1:13893-14273
JASMSR010000282.1:13948-14328	CM063643.1:72695842-72696221
JAUPFN010000005.1:1321328-1322938	JAUPFN010000005.1:1321328-1322938
JAUPFN010000011.1:35933313-35933620	JAUPFN010000011.1:35933313-35933620
JAUPFN010000011.1:35933313-35933620	JAUPFN010000018.1:16920975-16921276
JAUPFN010000011.1:35933313-35933620	JAUPFO010000008.1:36743727-36744027
JAUPFN010000011.1:35933313-35933620	JAUPFO010000017.1:15683238-15683538
JAUPFN010000011.1:35933313-35933620	JAUPFO010000001.1:38139253-38139553
JAUPFN010000016.1:29632814-29633330	JAUPFN010000016.1:29632814-29633330
JAUPFN010000016.1:29632814-29633330	JAUPFO010000014.1:8243661-8244173
JAUPFN010000021.1:6360215-6362327	JAUPFN010000021.1:6360215-6362327
JAUPFN010000024.1:17101162-17101925	JAUPFN010000024.1:17101162-17101925
JAUPFN010000027.1:13856390-13858554	JAUPFN010000027.1:13856390-13858554
JAUPFN010000031.1:5065526-5065855	JAUPFN010000031.1:5065526-5065855
JAUPFN010000031.1:5065526-5065855	JAUPFO010000030.1:10889698-10890027
JAUPFO010000002.1:44547012-44550037	JAUPFO010000002.1:44547012-44550037
JAUPFO010000004.1:40553256-40553422	JAUPFO010000004.1:40553256-40553422
JAUPFO010000020.1:24582459-24582893	JAUPFO010000020.1:24582459-24582893
JAUPFO010000020.1:29460888-29461193	JAUPFO010000020.1:29460888-29461193
JAUPFO010000020.1:29460888-29461193	JAUPFN010000014.1:5890252-5890556
JAUPFO010000020.1:29460888-29461193	JAUPFN010000014.1:6099700-6100004
JAUPFO010000020.1:29460888-29461193	JAUPFO010000015.1:31600382-31600686
JAUPFO010000020.1:29460888-29461193	JAUPFO010000020.1:10960846-10961151
JAUPFO010000021.1:13096365-13096971	JAUPFO010000021.1:13096365-13096971
JAUPFO010000021.1:13096365-13096971	JAUPFN010000022.1:15014475-15015081
JAUPFO010000024.1:17771842-17773459	JAUPFO010000024.1:17771842-17773459
JAUPFO010000026.1:13875355-13877997	JAUPFO010000026.1:13875355-13877997
JAUPFZ010000015.1:19839904-19840623	JAUPFZ010000015.1:19839904-19840623
JAUPFZ010000018.1:10816152-10817409	JAUPFZ010000018.1:10816152-10817409
JAUPFZ010000018.1:10816152-10817409	JAUPGA010000016.1:10761728-10762325
JAUPFZ010000018.1:16374315-16374518	JAUPFZ010000018.1:16374315-16374518
JAUPFZ010000018.1:16374315-16374518	JAUPGA010000016.1:16174302-16174505
JAUPFZ010000022.1:16267837-16268053	JAUPFZ010000022.1:16267837-16268053
JAUPFZ010000026.1:3294350-3294615	JAUPFZ010000026.1:3294350-3294615
JAUPFZ010000026.1:3294350-3294615	JAUPGA010000025.1:3902553-3902813
JAUPFZ010000026.1:3294350-3294615	JAUPGA010000025.1:11365885-11366146
JAUPFZ010000027.1:8378074-8378591	JAUPFZ010000027.1:8378074-8378591
JAUPFZ010000028.1:9128952-9129601	JAUPFZ010000028.1:9128952-9129601
JAUPFZ010000028.1:9128952-9129601	JAUPGA010000027.1:9202744-9203393
JAWQUS010000004.1:17730727-17730960	JAWQUS010000004.1:17730727-17730960
JAWQUS010000004.1:17730727-17730960	CATKRX010001760.1:641392-641619
JAWQUS010000004.1:17730727-17730960	CAXRZP010000024.1:2710560-2710788
JAWQUS010000004.1:17730727-17730960	CAXRZP010000034.1:66117-66345
JAWQUS010000004.1:17730727-17730960	OZ174056.1:2663474-2663702
JAWQUS010000020.1:20635949-20636156	JAWQUS010000020.1:20635949-20636156
JAWQUS010000026.1:13907931-13908178	JAWQUS010000026.1:13907931-13908178
JAWQUS010000026.1:13907931-13908178	DVUV01004761.1:1899-2061
JAWQUS010000026.1:13907931-13908178	DWSN01000129.1:6277-6439
JAXGGP010000019.1:1825952-1826431	JAXGGP010000019.1:1825952-1826431
JAYDZJ010000007.1:1618667-1618875	JAYDZJ010000007.1:1618667-1618875
JAZHFQ010000212.1:3422130-3422495	JAZHFQ010000212.1:3422130-3422495
LGIB01001964.1:10955-11890	LGIB01001964.1:10955-11890
LGIB01001964.1:10955-11890	SSWZ01000618.1:67485-68420
LGIB01001964.1:10955-11890	CM037735.1:6491558-6492493
LR824532.2:11166682-11167037	LR824532.2:11166682-11167037
OZ182070.1:24867057-24869694	OZ182070.1:24867057-24869694
OZ182070.1:24867057-24869694	OV277709.1:17703630-17704805
OZ182913.1:22494831-22495257	OZ182913.1:22494831-22495257
OZ182969.1:20810715-20810928	OZ182969.1:20810715-20810928
OZ182969.1:20810715-20810928	CAXVZF010000001.1:20119946-20120157
OZ182984.1:15051989-15052301	OZ182984.1:15051989-15052301
OZ182984.1:15051989-15052301	CAXVZF010000041.1:2423883-2424194
OZ182992.1:3462042-3462378	OZ182992.1:3462042-3462378
OZ183003.1:15151480-15151855	OZ183003.1:15151480-15151855
OZ183003.1:15151480-15151855	CAXVYZ010000003.1:2215530-2215896
OZ183003.1:15151480-15151855	CAXVYZ010000036.1:4924807-4925173
OZ183003.1:15151480-15151855	CAXVYZ010000036.1:12046134-12046500
OZ183003.1:15151480-15151855	CAXVYZ010000038.1:5651015-5651382
OZ183003.1:15151480-15151855	CAXVYZ010000064.1:20075249-20075620
OZ183003.1:15151480-15151855	CAXVYZ010000065.1:14591531-14591901
OZ183003.1:15151480-15151855	CAXVYZ010000065.1:18895059-18895426
OZ183003.1:15151480-15151855	CAXVYZ010000065.1:42511029-42511396
OZ183003.1:15151480-15151855	CAXVYZ010000065.1:46169281-46169650
OZ183003.1:15151480-15151855	CAXVYZ010000069.1:21450449-21450817
OZ183003.1:15151480-15151855	CAXVYZ010000074.1:11023186-11023553
OZ183003.1:15151480-15151855	CAXVYZ010000074.1:17237435-17237808
OZ183003.1:15151480-15151855	CAXVYZ010000080.1:22125168-22125535
OZ183003.1:15151480-15151855	CAXVYZ010000085.1:424185-424551
OZ183003.1:15151480-15151855	CAXVYZ010000090.1:22316684-22317051
OZ183003.1:15151480-15151855	CAXVYZ010000092.1:21889699-21890072
OZ183003.1:15151480-15151855	CAXVYZ010000092.1:23881975-23882341
OZ183003.1:15151480-15151855	OZ182997.1:7968332-7968701
OZ183003.1:15151480-15151855	OZ182997.1:14720342-14720715
OZ183003.1:15151480-15151855	OZ182999.1:17189896-17190263
OZ183003.1:15151480-15151855	OZ182999.1:20816129-20816495
OZ183003.1:15151480-15151855	OZ183000.1:22661249-22661615
OZ183003.1:15151480-15151855	OZ183002.1:19704207-19704577
OZ183003.1:15151480-15151855	OZ183004.1:10951344-10951711
OZ183003.1:15151480-15151855	OZ183005.1:13217415-13217782
OZ183003.1:15151480-15151855	OZ183006.1:783727-784098
OZ183003.1:15151480-15151855	OZ183006.1:1944280-1944649
OZ183003.1:15151480-15151855	OZ183006.1:12546793-12547162
OZ183003.1:15151480-15151855	OZ183009.1:918328-918695
OZ183003.1:15151480-15151855	OZ183010.1:5634894-5635262
OZ183003.1:15151480-15151855	OZ183012.1:536910-537276
OZ183003.1:15151480-15151855	OZ183015.1:2207273-2207643
OZ183003.1:15151480-15151855	CAXVYZ010000028.1:2323782-2324152
OZ183003.1:15151480-15151855	CAXVYZ010000036.1:16206660-16207026
OZ183003.1:15151480-15151855	CAXVYZ010000036.1:17173479-17173848
OZ183003.1:15151480-15151855	CAXVYZ010000038.1:5851254-5851625
OZ183003.1:15151480-15151855	CAXVYZ010000044.1:20230716-20231086
OZ183003.1:15151480-15151855	CAXVYZ010000050.1:1463724-1464091
OZ183003.1:15151480-15151855	CAXVYZ010000065.1:1659415-1659781
OZ183003.1:15151480-15151855	OZ182996.1:10479051-10479418
OZ183003.1:15151480-15151855	OZ182996.1:40825831-40826200
OZ183003.1:15151480-15151855	OZ182997.1:4005245-4005611
OZ183003.1:15151480-15151855	OZ182997.1:14552411-14552778
OZ183003.1:15151480-15151855	OZ183002.1:22470860-22471231
OZ183003.1:15151480-15151855	OZ183004.1:16704175-16704544
OZ183003.1:15151480-15151855	OZ183009.1:2439484-2439850
OZ183003.1:15151480-15151855	OZ183009.1:6752437-6752805
OZ183003.1:15151480-15151855	OZ183010.1:20081051-20081421
OZ183003.1:15151480-15151855	OZ183011.1:1322532-1322900
OZ183003.1:15151480-15151855	OZ183011.1:10702139-10702506
OZ183003.1:15151480-15151855	OZ183013.1:960926-961295
OZ183003.1:15151480-15151855	OZ183014.1:13071087-13071456
OZ183003.1:15151480-15151855	OZ183000.1:7758224-7758590
OZ183003.1:15151480-15151855	CAXVYZ010000001.1:43517974-43518337
OZ183003.1:15151480-15151855	CAXVYZ010000038.1:16912968-16913340
OZ183003.1:15151480-15151855	OZ182996.1:16881623-16881995
OZ183010.1:8736841-8737135	OZ183010.1:8736841-8737135
OZ183010.1:8736841-8737135	CAXVYZ010000044.1:8636550-8636843
OZ183011.1:4911631-4911822	OZ183011.1:4911631-4911822
OZ183559.1:12143352-12143567	OZ183559.1:12143352-12143567
OZ183561.1:2793665-2797833	OZ183561.1:2793665-2797833
OZ183561.1:2793665-2797833	OU342975.1:12914399-12918531
OZ183567.1:18838458-18838630	OZ183567.1:18838458-18838630
OZ183575.1:7304588-7306412	OZ183575.1:7304588-7306412
OZ183575.1:7421194-7421941	OZ183575.1:7421194-7421941
OZ183575.1:7421194-7421941	OZ183575.1:7424947-7425647
OZ183575.1:7421194-7421941	CAXWAB010000029.1:7581471-7582214
OZ183575.1:7732422-7732688	OZ183575.1:7732422-7732688
OZ183575.1:7732422-7732688	CAXWAB010000006.1:1936068-1936333
OZ183575.1:7732422-7732688	CAXWAB010000006.1:1943906-1944171
OZ183575.1:7732422-7732688	OZ183547.1:24934280-24934524
OZ183575.1:7732422-7732688	CAXWAB010000002.1:24697047-24697291
OZ183575.1:7732422-7732688	OZ183571.1:16456971-16457234
OZ183575.1:7732422-7732688	OU426970.1:950554-950811
OZ183581.1:6304668-6304832	OZ183581.1:6304668-6304832
OZ183585.1:392462-392640	OZ183585.1:392462-392640
RPCZ01000003.1:3887287-3887498	RPCZ01000003.1:3887287-3887498
RPCZ01000189.1:211875-212154	RPCZ01000189.1:211875-212154
RSAL01000148.1:38073-38293	RSAL01000148.1:38073-38293
VKGM01052150.1:1682-2669	VKGM01052150.1:1682-2669
CAXWAB010000006.1:17009636-17009842	CAXWAB010000006.1:17009636-17009842
CAXWAB010000006.1:17009636-17009842	CAXWAB010000006.1:17010922-17011128
CAXWAB010000016.1:5662370-5662836	CAXWAB010000016.1:5662370-5662836
CAXWAB010000018.1:24007348-24007799	CAXWAB010000018.1:24007348-24007799
CAXWAB010000029.1:3809797-3811519	CAXWAB010000029.1:3809797-3811519
CAXWAB010000029.1:7432223-7432907	CAXWAB010000029.1:7432223-7432907
CAXWAB010000029.1:7575842-7576538	CAXWAB010000029.1:7575842-7576538
CAXWAB010000029.1:7617903-7618261	CAXWAB010000029.1:7617903-7618261
CAXWAB010000029.1:7705261-7705440	CAXWAB010000029.1:7705261-7705440
CM008397.1:7482485-7482831	CM008397.1:7482485-7482831
CM009917.1:18635375-18635874	CM009917.1:18635375-18635874
CM009917.1:18635375-18635874	OZ001259.1:4969244-4969736
CM009917.1:18635375-18635874	CM037741.1:26197936-26198435
CM009917.1:18635375-18635874	CM063642.1:98199339-98199834
CM009917.1:18635375-18635874	OZ022395.1:12001018-12001482
CM009917.1:18635375-18635874	CM038780.1:36245713-36246141
CM009917.1:18635375-18635874	CM037734.1:24454557-24455056
CM009917.1:18635375-18635874	OZ001258.1:34691789-34692281
CM009917.1:18635375-18635874	JASMSR010000010.1:9613385-9613864
CM009917.1:18635375-18635874	CM038785.1:13407928-13408246
CM009917.1:18635375-18635874	SSWZ01000065.1:312470-312778
CM009917.1:18635375-18635874	CM037734.1:25720272-25720744
CM009917.1:18635375-18635874	CM063643.1:7657267-7657725
CM009917.1:18635375-18635874	CM038786.1:26888485-26888984
CM009917.1:18635375-18635874	CM037735.1:34570245-34570673
CM009917.1:18635375-18635874	OX101797.1:6886215-6886712
CM009917.1:18635375-18635874	CM038787.1:36438525-36438953
CM009917.1:18635375-18635874	SSWZ01000153.1:425475-425947
CM009917.1:18635375-18635874	CM009917.1:9431025-9431363
CM022610.1:6472463-6472638	CM022610.1:6472463-6472638
CM030928.1:316904-317071	CM030928.1:316904-317071
CM037721.1:10427355-10427672	CM037721.1:10427355-10427672
CM038779.1:21354513-21354985	CM038779.1:21354513-21354985
CM038779.1:21354513-21354985	CM038786.1:22236202-22236674
CM038779.1:21354513-21354985	CM037741.1:21629573-21630044
CM063647.1:11281347-11281858	CM063647.1:11281347-11281858
CM063654.1:16417387-16417982	CM063654.1:16417387-16417982
CM063654.1:16417387-16417982	CM063640.1:333319605-333320198
CM066360.1:18560839-18561092	CM066360.1:18560839-18561092
CM066360.1:18560839-18561092	OZ172868.1:18986091-18986304
CM066360.1:18560839-18561092	CM066347.1:27237663-27237872
CM073272.1:1828266-1828443	CM073272.1:1828266-1828443
CM073272.1:1828266-1828443	PEHJ01000224.1:1791247-1791422
CM073303.1:4908513-4908851	CM073303.1:4908513-4908851
CM079451.1:318519737-318519944	CM079451.1:318519737-318519944
CM079451.1:318519737-318519944	NQII01000438.1:307354-307561
OU963895.1:32611542-32611775	OU963895.1:32611542-32611775
OU963895.1:32611542-32611775	OU963894.1:32878182-32878411
OU963895.1:32611542-32611775	OU963894.1:4793820-4794049
OU963895.1:32611542-32611775	RSAL01000203.1:979470-979696
OU963895.1:32611542-32611775	OU963894.1:16044001-16044223
OU963895.1:37718418-37718868	OU963895.1:37718418-37718868
OU963895.1:37718418-37718868	RSAL01000116.1:1236221-1236659
OU963895.1:37718418-37718868	RSAL01000016.1:1036133-1036582
OU963895.1:37718418-37718868	OU963906.1:8281028-8281476
OU963895.1:37718418-37718868	OU963894.1:32879267-32879716
OU963895.1:37718418-37718868	OU963901.1:7364042-7364490
OU963895.1:37718418-37718868	OU963901.1:23449440-23449888
OU963895.1:37718418-37718868	OU963912.1:2641816-2642265
OU963895.1:37718418-37718868	OU963897.1:26143146-26143592
OU963895.1:37718418-37718868	OU963905.1:10727936-10728385
OU963895.1:37718418-37718868	RSAL01000148.1:36802-37250
OU963895.1:37718418-37718868	OU963894.1:4789084-4789532
OU963895.1:37718418-37718868	OU963895.1:32611031-32611251
OU963895.1:37718418-37718868	OU963911.1:23204168-23204616
OU963895.1:37718418-37718868	OU963919.1:7162192-7162640
OU963895.1:37718418-37718868	RSAL01000052.1:1940800-1941248
OU963895.1:37718418-37718868	OU963894.1:47433952-47434400
OU963895.1:37718418-37718868	OU963916.1:5030318-5030766
OU963895.1:37718418-37718868	OU963923.1:458208-458655
OU963895.1:37718418-37718868	RSAL01000002.1:4365430-4365803
OU963895.1:37718418-37718868	OU963919.1:5085725-5086172
OU963906.1:5159855-5160073	OU963906.1:5159855-5160073
